name,latitude,longitude,address,phone,website
Manalapan,40.2909138,-74.2999233,"55 US Hwy 9, Manalapan, NJ 07726-3018",732-294-5190,https://www.target.com/sl/manalapan/1184
Marlton,39.866565,-74.922995,"751 Route 73 S, Marlton, NJ 08053-9637",856-810-8442,https://www.target.com/sl/marlton/1365
Mays Landing,39.4513134,-74.6338215,"380 Consumer Sq, Mays Landing, NJ 08330-3326",609-645-8133,https://www.target.com/sl/mays-landing/1109
Middletown,40.412127,-74.13482309999999,"2105 Route 35, Middletown, NJ 07748-1301",732-706-9222,https://www.target.com/sl/middletown/1192
Milltown,40.4420166,-74.4259989,"400 Ryders Ln, Milltown, NJ 08850-1700",732-613-3903,https://www.target.com/sl/milltown/1152
Millville,39.4199998,-75.0402739,"2100 N 2nd St, Millville, NJ 08332-1304",856-327-7340,https://www.target.com/sl/millville/2170
South Brunswick,40.3808916,-74.57598569999999,"4196 US Highway 1, Monmouth Junction, NJ 08852-1904",732-329-5220,https://www.target.com/sl/south-brunswick/2256
Mount Laurel,39.96788710000001,-74.9145863,"4 Centerton Rd, Mount Laurel, NJ 08054-6102",856-533-1197,https://www.target.com/sl/mount-laurel/1917
North Bergen Commons,40.801539,-74.022117,"7101 Tonnelle Ave, North Bergen, NJ 07047-4507",201-520-1701,https://www.target.com/sl/north-bergen-commons/1865
North Brunswick,40.43536539999999,-74.5043963,"101 Grand Ave, North Brunswick, NJ 08902-1056",732-798-2558,https://www.target.com/sl/north-brunswick/2853
Ocean Township,40.2313358,-74.0450675,"2331 Route 66, Ocean, NJ 07712-3961",732-918-6645,https://www.target.com/sl/ocean-township/1378
Paramus,40.9163472,-74.061223,"900 Bergen Town Ctr, Paramus, NJ 07652-5005",201-881-7660,https://www.target.com/sl/paramus/2381
Parsippany,40.8617252,-74.3882532,"1157 Route 46, Parsippany, NJ 07054-2179",862-286-3568,https://www.target.com/sl/parsippany/3290
Greenwich Township,40.67416679999999,-75.1342889,"1204 New Brunswick Ave, Phillipsburg, NJ 08865-4124",908-387-1305,https://www.target.com/sl/greenwich-township/1464
Princeton,40.3063477,-74.67755149999999,"500 Nassau Park Blvd, Princeton, NJ 08540-5991",609-951-8555,https://www.target.com/sl/princeton/1151
Riverdale Rt 23 and Falston,40.99008389999999,-74.3248371,"94 State Rt 23, Riverdale, NJ 07457-1208",973-850-2861,https://www.target.com/sl/riverdale-rt-23-and-falston/2247
Rockaway,40.9060159,-74.5600592,"381 Mount Hope Ave, Rockaway, NJ 07866-1645",973-989-5740,https://www.target.com/sl/rockaway/1864
Mantua,39.76458780000001,-75.1313698,"675 Woodbury Glassboro Rd, Sewell, NJ 08080-3733",856-415-2380,https://www.target.com/sl/mantua/2384
Gloucester Township,39.7473118,-74.9948457,"487 Cross Keys Rd, Sicklerville, NJ 08081-9749",856-740-2173,https://www.target.com/sl/gloucester-township/2181
Somers Point,39.32506619999999,-74.59520549999999,"250 New Rd, Somers Point, NJ 08244-2177",609-365-3542,https://www.target.com/sl/somers-point/2878
South Plainfield,40.5481518,-74.42652919999999,"5000 Hadley Center Dr, South Plainfield, NJ 07080-1135",908-444-2023,https://www.target.com/sl/south-plainfield/1929
Toms River,39.9879689,-74.1744561,"1331 Hooper Ave, Toms River, NJ 08753-2822",732-557-0220,https://www.target.com/sl/toms-river/1154
Turnersville,39.7330584,-75.0397582,"4001 Black Horse Pike, Turnersville, NJ 08012-1762",856-875-0082,https://www.target.com/sl/turnersville/1132
Union,40.6865722,-74.3083379,"2690 US Hwy 22 E, Union, NJ 07083-8512",908-688-2344,https://www.target.com/sl/union/1084
Union North,40.7170044,-74.2877577,"2235 Springfield Ave, Vauxhall, NJ 07088-1100",908-622-9002,https://www.target.com/sl/union-north/2141
Voorhees,39.8503623,-74.9839159,"1139 White Horse Rd, Voorhees, NJ 08043-2107",856-566-0900,https://www.target.com/sl/voorhees/1133
Wall Township,40.1658939,-74.0507588,"1825 NJ-35, Wall Township, NJ 07719-3541",732-359-3344,https://www.target.com/sl/wall-township/3408
Watchung,40.6417558,-74.42224329999999,"1515 US Highway 22, Watchung, NJ 07069-6509",908-769-8699,https://www.target.com/sl/watchung/1155
Farmington,36.7691454,-108.1478699,"4900 E Main St, Farmington, NM 87402-8658",505-327-7400,https://www.target.com/sl/farmington/952
Las Cruces,32.3180323,-106.7442891,"2541 E Lohman Ave, Las Cruces, NM 88011-8233",575-532-5899,https://www.target.com/sl/las-cruces/769
Rio Rancho,35.2531202,-106.6514203,"4225 Crestview Dr, Rio Rancho, NM 87124-5903",505-994-2820,https://www.target.com/sl/rio-rancho/1117
Roswell,33.427574,-104.5212878,"2725 N Main St, Roswell, NM 88201-6512",575-623-0445,https://www.target.com/sl/roswell/832
Santa Fe,35.6397651,-106.0135077,"3550 Zafarano Dr, Santa Fe, NM 87507-2606",505-471-9600,https://www.target.com/sl/santa-fe/1034
Albuquerque Wyoming,35.1293781,-106.5468523,"8510 Montgomery Blvd NE, Albuquerque, NM 87111-2307",505-293-9223,https://www.target.com/sl/albuquerque/356
Albuquerque Lomas,35.0859402,-106.5271048,"11120 Lomas Blvd NE, Albuquerque, NM 87112-5582",505-292-9110,https://www.target.com/sl/albuquerque/357
Coors,35.1861449,-106.6646849,"9371 Coors Blvd NW, Albuquerque, NM 87114-4005",505-897-7923,https://www.target.com/sl/albuquerque/625
Paseo,35.1721695,-106.5818934,"6100 Paseo Del Norte NE, Albuquerque, NM 87113-1512",505-346-0135,https://www.target.com/sl/albuquerque/2031
Albuquerque Uptown,35.1010174,-106.5676145,"2120 Louisiana Blvd NE, Albuquerque, NM 87110-5402",505-200-3234,https://www.target.com/sl/albuquerque/2813
Boulevard Mall,42.99791339999999,-78.8180892,"1575 Niagara Falls Blvd, Amherst, NY 14228-2704",716-831-8750,https://www.target.com/sl/boulevard-mall/1010
Amsterdam,42.9648668,-74.19096739999999,"100 Amsterdam Commons, Amsterdam, NY 12010-7565",518-770-7180,https://www.target.com/sl/amsterdam/2461
Batavia,43.015347,-78.2018607,"4300 Veterans Memorial Dr, Batavia, NY 14020-1258",585-300-2045,https://www.target.com/sl/batavia/2382
Bay Shore,40.7260755,-73.2767204,"838 Sunrise Hwy, Bay Shore, NY 11706-5908",631-969-8958,https://www.target.com/sl/bay-shore/1148
Brooklyn Fulton St,40.6910061,-73.98295519999999,"445 Albee Square West, BROOKLYN, NY 11201-3016",929-397-2864,https://www.target.com/sl/brooklyn-fulton-st/2850
North Buffalo,42.9555373,-78.87418,"2626 Delaware Ave, Buffalo, NY 14216-1737",716-447-0094,https://www.target.com/sl/north-buffalo/1013
Central Islip,40.7731481,-73.2018882,"160 N Research Pl, Central Islip, NY 11722-4458",631-297-2011,https://www.target.com/sl/central-islip/2102
Walden Galleria,42.91153569999999,-78.77223730000001,"1750 Walden Ave, Cheektowaga, NY 14225-4925",716-896-0493,https://www.target.com/sl/walden-galleria/1014
Cicero,43.1615817,-76.1234788,"8061 Brewerton Rd, Cicero, NY 13039-8061",315-698-2380,https://www.target.com/sl/cicero/2295
Clifton Park,42.8568383,-73.77222259999999,"26 Crossing Blvd, Clifton Park, NY 12065-4180",518-371-6520,https://www.target.com/sl/clifton-park/1477
College Point,40.7837661,-73.83332639999999,"13505 20th Ave, College Point, NY 11356-2446",718-661-4346,https://www.target.com/sl/college-point/1150
Colonie Northway,42.7040871,-73.8318208,"1440 Central Ave, Colonie, NY 12205-5118",518-489-1112,https://www.target.com/sl/colonie-northway/1268
Commack,40.8387599,-73.2870401,"98 Veterans Memorial Hwy, Commack, NY 11725-3432",631-462-8969,https://www.target.com/sl/commack/1108
Copiague,40.6875448,-73.40605,"1149 Sunrise Hwy, Copiague, NY 11726-1330",631-841-5056,https://www.target.com/sl/copiague/1147
Losson Road,42.87869509999999,-78.6989009,"4920 Transit Rd, Depew, NY 14043-4625",716-608-2020,https://www.target.com/sl/losson-road/2191
Big Flats,42.1529039,-76.872615,"930 County Rd 64, Elmira, NY 14903-9704",607-796-5910,https://www.target.com/sl/big-flats/2158
Elmont,40.7088687,-73.7039273,"1730 Hempstead TPK, Elmont, NY 11003-1856",516-502-9773,https://www.target.com/sl/elmont/3237
Penfield,43.1279134,-77.44418309999999,"2161 N Nine Mile Point Rd, Fairport, NY 14450-8509",585-377-0360,https://www.target.com/sl/penfield/1195
Farmingdale,40.751425,-73.4189419,"100 Willow Park Ctr, Farmingdale, NY 11735-1001",631-962-0270,https://www.target.com/sl/farmingdale/1866
Fayetteville,43.0316141,-76.0205137,"340 Towne Dr, Fayetteville, NY 13066-1371",315-637-6205,https://www.target.com/sl/fayetteville/1476
Flushing,40.7573044,-73.835146,"4024 College Point Blvd, Flushing, NY 11354-5112",347-532-9942,https://www.target.com/sl/flushing/2451
Forest Hills,40.72089099999999,-73.84739499999999,"7000 AUSTIN ST, FOREST HILLS, NY 11375-1022",929-372-7360,https://www.target.com/sl/forest-hills/3230
Freeport,40.656166,-73.5921944,"248 Sunrise Hwy, Freeport, NY 11520-3943",516-544-6771,https://www.target.com/sl/freeport/3236
Hicksville,40.7721792,-73.5330932,"2003 Broadway Mall, Hicksville, NY 11801-2719",516-806-2096,https://www.target.com/sl/hicksville/1885
Huntington,40.8276111,-73.4071551,"124 E Jericho Tpke, Huntington Station, NY 11746-7324",631-760-3271,https://www.target.com/sl/huntington/2844
Lansing,42.4835813,-76.49137080000001,"40 Catherwood Rd, Ithaca, NY 14850-1056",607-257-3387,https://www.target.com/sl/lansing/1508
Queens Jamaica Avenue,40.703488,-73.798536,"160-08 Jamaica Ave, Jamaica, NY 11432-6110",929-467-5359,https://www.target.com/sl/queens-jamaica-avenue/3372
Kingston,41.9671268,-73.98483949999999,"1300 Ulster Ave, Kingston, NY 12401-1501",845-336-2045,https://www.target.com/sl/kingston/1318
Latham,42.7555181,-73.7726529,"675 Troy Schenectady Rd, Latham, NY 12110-2459",518-782-0348,https://www.target.com/sl/latham/1915
Lawrence Five Towns,40.6263352,-73.73840799999999,"345 Rockaway Tpke, Lawrence, NY 11559-1048",516-758-3376,https://www.target.com/sl/lawrence-five-towns/3382
Levittown,40.7247914,-73.49369949999999,"3850 Hempstead Tpke, Levittown, NY 11756-1303",516-731-9392,https://www.target.com/sl/levittown/1264
Clay,43.1884423,-76.24702889999999,"3857 State Route 31, Liverpool, NY 13090-1309",315-652-5157,https://www.target.com/sl/clay/1475
Medford,40.8244733,-72.9887049,"2975 Horseblock Rd, Medford, NY 11763-2526",631-286-0287,https://www.target.com/sl/medford/1948
Middletown,41.4531405,-74.3686443,"1 N Galleria Dr, Middletown, NY 10941-3029",845-692-3700,https://www.target.com/sl/middletown/1296
Monroe,41.3171216,-74.1531728,"128 Bailey Farm Rd, Monroe, NY 10950-4949",845-783-5686,https://www.target.com/sl/monroe/2024
Mt Kisco,41.2163924,-73.721858,"195 N Bedford Rd Ste A, Mount Kisco, NY 10549-1104",914-602-0004,https://www.target.com/sl/mt-kisco/1954
Mt Vernon,40.9004016,-73.8185642,"500 East Sandford Blvd, Mount Vernon, NY 10550-4784",914-530-3000,https://www.target.com/sl/mt-vernon/1887
New Hartford,43.0837767,-75.3162279,"1 Sangertown Sq Ste 3, New Hartford, NY 13413-1595",315-738-0471,https://www.target.com/sl/new-hartford/1492
Newburgh,41.5059982,-74.0582857,"50 Route 17K, Newburgh, NY 12550-3918",845-838-7120,https://www.target.com/sl/newburgh/2076
Niagara Falls,43.0900448,-78.9795779,"7414 Niagara Falls Blvd, Niagara Falls, NY 14304-1720",716-283-0085,https://www.target.com/sl/niagara-falls/1012
Orchard Park,42.7925429,-78.7832154,"5622 Amanda Ln, Orchard Park, NY 14127-1555",716-821-9511,https://www.target.com/sl/orchard-park/1057
Plattsburgh,44.7025675,-73.49116409999999,"60 Smithfield Blvd, Plattsburgh, NY 12901-2151",518-247-4961,https://www.target.com/sl/plattsburgh/2459
Port Chester,40.9915472,-73.67353779999999,"495 Boston Post Rd, Port Chester, NY 10573-4738",914-848-4316,https://www.target.com/sl/port-chester/3399
Port Washington North,40.8407035,-73.705151,"101 Shore Rd, Port Washington, NY 11050-2259",516-744-6215,https://www.target.com/sl/port-washington-north/3259
Poughkeepsie,41.6264731,-73.9208724,"2001 South Rd, Poughkeepsie, NY 12601-5978",845-297-0938,https://www.target.com/sl/poughkeepsie/1856
Queensbury,43.3267791,-73.6784447,"578 Aviation Rd, Queensbury, NY 12804-1803",518-792-6016,https://www.target.com/sl/queensbury/1830
East Greenbush,42.64506530000001,-73.7008209,"625 3rd Ave Ext, Rensselaer, NY 12144-5618",518-283-6476,https://www.target.com/sl/east-greenbush/1796
Riverhead,40.9332485,-72.6803424,"1150 Old Country Rd, Riverhead, NY 11901-2073",631-208-9424,https://www.target.com/sl/riverhead/1818
Saratoga Springs,43.0989156,-73.74429210000001,"3031 Route 50, Saratoga Springs, NY 12866-2926",518-226-0003,https://www.target.com/sl/saratoga-springs/1271
Sayville,40.7660007,-73.0680131,"5750 Sunrise Hwy, Sayville, NY 11782-1010",631-319-4212,https://www.target.com/sl/sayville/2847
Selden,40.8662123,-73.05095039999999,"307 Independence Plz, Selden, NY 11784-2400",631-320-2324,https://www.target.com/sl/selden/3318
South Setauket,40.882949,-73.0993683,"255 Pond Path Rd, South Setauket, NY 11720-2007",631-580-5356,https://www.target.com/sl/south-setauket/1191
Spring Valley,41.1047026,-74.0224842,"50 Spring Valley Market Pl, Spring Valley, NY 10977-5213",845-371-5013,https://www.target.com/sl/spring-valley/1808
Camillus,43.04652369999999,-76.23681730000001,"3657 W Genesee St, Syracuse, NY 13219-2003",315-233-0600,https://www.target.com/sl/camillus/2324
Valley Stream,40.6632406,-73.71339,"500 W Sunrise Hwy, Valley Stream, NY 11581-1001",516-568-9264,https://www.target.com/sl/valley-stream/2840
Binghamton Vestal,42.09361639999999,-76.0016526,"3112 Vestal Pkwy E, Vestal, NY 13850-2038",607-729-6611,https://www.target.com/sl/binghamton-vestal/1056
Victor,43.0339304,-77.4480856,"7500 Commons Blvd, Victor, NY 14564-1010",585-425-0800,https://www.target.com/sl/victor/1156
Watertown,43.9829506,-75.9615041,"21800 Towne Center Dr, Watertown, NY 13601-5898",315-786-2540,https://www.target.com/sl/watertown/2253
Webster,43.2110317,-77.45056459999999,"1050 Ridge Rd, Webster, NY 14580-2908",585-216-3000,https://www.target.com/sl/webster/2038
Clarkstown,41.0981265,-73.9589429,"4120 Palisades Center Dr, West Nyack, NY 10994-6801",845-348-6440,https://www.target.com/sl/clarkstown/1083
Westbury,40.741667,-73.60081819999999,"999 Corporate Dr, Westbury, NY 11590-6614",516-222-1003,https://www.target.com/sl/westbury/1139
White Plains,41.0323568,-73.76562059999999,"9 City Pl, White Plains, NY 10601-3331",914-821-0012,https://www.target.com/sl/white-plains/1358
Eastern Hills,42.9951179,-78.6990782,"8290 Transit Rd, Williamsville, NY 14221-2820",716-639-1945,https://www.target.com/sl/eastern-hills/1011
Bronx Riverdale,40.8734127,-73.9077537,"40 W 225th St, Bronx, NY 10463-7016",718-733-7199,https://www.target.com/sl/bronx/1798
Bronx Terminal,40.8239106,-73.92992,"700 Exterior St, Bronx, NY 10451-2022",718-401-5651,https://www.target.com/sl/bronx/2475
Bronx Throggs Neck,40.824371,-73.8368981,"815 E Hutchinson River Pkwy, Bronx, NY 10465-1818",718-536-2689,https://www.target.com/sl/bronx/2811
Bronx Fordham Road,40.8624868,-73.8961046,"215 E Fordham Rd, Bronx, NY 10458-5060",917-688-3207,https://www.target.com/sl/bronx/3395
Gateway,40.6529575,-73.8700236,"519 Gateway Dr, Brooklyn, NY 11239-2801",718-235-6032,https://www.target.com/sl/brooklyn/1401
Atlantic Terminal,40.6847533,-73.97751439999999,"139 Flatbush Ave, Brooklyn, NY 11217-1403",718-290-1109,https://www.target.com/sl/brooklyn/1849
Brooklyn Junction,40.6315059,-73.9467515,"1598 Flatbush Ave, Brooklyn, NY 11210-3036",718-637-5005,https://www.target.com/sl/brooklyn/2212
Brooklyn Midwood,40.6076691,-73.9595762,"1715 E. 13th St, Brooklyn, NY 11229-2086",929-417-2396,https://www.target.com/sl/brooklyn/3243
Brooklyn Bensonhurst,40.6192661,-73.9891552,"6401 18th Ave, Brooklyn, NY 11204-3730",929-437-5465,https://www.target.com/sl/brooklyn/3276
Brooklyn Kings Hwy,40.63627040000001,-73.92707349999999,"5200 Kings Hwy, Ste A, Brooklyn, NY 11234-1130",917-933-8856,https://www.target.com/sl/brooklyn/3326
Brooklyn Bay Parkway,40.5933704,-74.00108709999999,"8973-95 Bay Pkwy, Brooklyn, NY 11214-6414",929-479-3702,https://www.target.com/sl/brooklyn/3356
Brooklyn Flatbush and Church,40.6504924,-73.9595858,"2101 Church Ave, Brooklyn, NY 11226-4363",929-480-8370,https://www.target.com/sl/brooklyn/3404
Queens Place,40.7356521,-73.8746261,"8801 Queens Blvd, Elmhurst, NY 11373-4449",718-760-5656,https://www.target.com/sl/elmhurst/1344
Jackson Heights,40.7467761,-73.883651,"40-25 82nd St, Elmhurst, NY 11373-1304",929-463-7630,https://www.target.com/sl/elmhurst/3280
Harlem,40.795386,-73.9310222,"517 E 117th Street, New York, NY 10035-4410",212-835-0860,https://www.target.com/sl/new-york/2380
Tribeca,40.7143346,-74.01090959999999,"255 Greenwich St, New York, NY 10007-2377",917-438-2214,https://www.target.com/sl/new-york/3229
Manhattan East Village,40.7300518,-73.98008420000001,"500 E 14th St, New York, NY 10009-3336",917-994-3522,https://www.target.com/sl/new-york/3249
Manhattan Hells Kitchen,40.7613879,-73.994646,"615 10th Ave, New York, NY 10036-3035",212-389-1418,https://www.target.com/sl/new-york/3268
Manhattan Herald Square,40.7498313,-73.9887048,"112 W 34th St, New York, NY 10120-0101",646-968-4739,https://www.target.com/sl/new-york/3277
Lower East Side Grand and Clinton,40.7164903,-73.9867718,"400 Grand St, New York, NY 10002-3949",917-994-3500,https://www.target.com/sl/new-york/3284
Upper East Side 70th and 3rd,40.768116,-73.96144919999999,"1201 3rd Ave, New York, NY 10021-5401",332-204-1718,https://www.target.com/sl/new-york/3312
Kips Bay,40.7414133,-73.9779965,"512 2nd Ave, New York, NY 10016-8604",646-822-4567,https://www.target.com/sl/new-york/3321
Manhattan Washington Heights,40.8493569,-73.9342023,"602 W 181st St, New York, NY 10033-4912",646-346-7725,https://www.target.com/sl/new-york/3329
Upper West Side 61st and Broadway,40.7702294,-73.9824884,"1863 Broadway, New York, NY 10023-7503",646-429-3934,https://www.target.com/sl/new-york/3334
Times Square 42nd Street,40.7568781,-73.9884067,"237 W 42nd St, New York, NY 10036-7201",212-884-2217,https://www.target.com/sl/new-york/3385
Upper East Side 86th and Lex,40.7791054,-73.9553687,"150 E 86th St, New York, NY 10028-2118",646-758-8596,https://www.target.com/sl/new-york/3387
Upper West Side 98th and Columbus,40.79444609999999,-73.9658766,"795 Columbus Ave, New York City, NY 10025-5920",646-758-8424,https://www.target.com/sl/new-york-city/3394
Manhattan Soho,40.7246343,-73.9976263,"600 Broadway, New York City, NY 10012-3206",646-822-5200,https://www.target.com/sl/new-york-city/3411
Henrietta,43.077845,-77.6326709,"2325 Marketplace Dr, Rochester, NY 14623-6009",585-424-3370,https://www.target.com/sl/rochester/1157
Greece,43.2027411,-77.6922187,"600 Greece Ridge Center Dr, Rochester, NY 14626-2825",585-225-0240,https://www.target.com/sl/rochester/1194
Irondequoit,43.1980133,-77.5674832,"500 Skyview Centre Pkwy, Rochester, NY 14622-2486",585-797-0089,https://www.target.com/sl/rochester/2211
Chili,43.1042769,-77.74645989999999,"3181 Chili Ave, Rochester, NY 14624-5409",585-571-3979,https://www.target.com/sl/rochester/2528
